"file_name","page_number","text","font_size","font_name","x0","y0","x1","y1","is_bold","is_italic","alignment","line_spacing_before","line_spacing_after"
"E0H1CM114.pdf","2","mridley@uoguelph.ca","11.039999961853027","ArialMT","320.56109619140625","517.6070556640625","422.69647216796875","529.927734375","False","False","indented","-12.32","-12.32"
"E0H1CM114.pdf","2",") by","11.039999961853027","ArialMT","422.4382019042969","517.6070556640625","442.8301696777344","529.927734375","False","False","indented","-12.32","-12.32"
"E0H1CM114.pdf","2","April 11","11.039999961853027","Arial-BoldItalicMT","442.59722900390625","517.6070556640625","481.2571105957031","529.927734375","True","True","indented","-12.32","-13.63"
"E0H1CM114.pdf","2","th","6.960000038146973","Arial-BoldItalicMT","481.0006103515625","516.3010864257812","487.29315185546875","524.0684814453125","True","True","indented","-13.63","-6.42"
"E0H1CM114.pdf","2",".","11.039999961853027","Arial-BoldItalicMT","487.0006103515625","517.6488037109375","493.13885498046875","529.969482421875","True","True","indented","-6.42","12.28"
"E0H1CM114.pdf","2","Proposals may be e-mailed, mailed, couriered or faxed to: Larry Moore","11.039999961853027","ArialMT","96.04110717773438","542.2459106445312","426.18060302734375","554.5665893554688","False","False","left","12.28","0.28"
"E0H1CM114.pdf","2","(","11.039999961853027","ArialMT","96.04110717773438","554.842529296875","99.7174301147461","567.1632080078125","False","False","left","0.28","-12.32"
"E0H1CM114.pdf","2","lmoore@accessola.com","11.039999961853027","ArialMT","99.51870727539062","554.842529296875","212.2282257080078","567.1632080078125","False","False","left","-12.32","-12.32"
"E0H1CM114.pdf","2","), Executive Director, The Ontario Library Association,","11.039999961853027","ArialMT","212.08255004882812","554.842529296875","463.5594787597656","567.1632080078125","False","False","indented","-12.32","-11.34"
"E0H1CM114.pdf","2","100 Lombard","9.960000038146973","ArialMT","463.360595703125","555.826171875","522.2810668945312","566.9415283203125","False","False","indented","-11.34","1.6"
"E0H1CM114.pdf","2","St., Suite 303, Toronto, ON  M5C 1M3.","9.960000038146973","ArialMT","96.04574584960938","568.5451049804688","266.8727111816406","579.6604614257812","False","False","left","1.6","-12.09"
"E0H1CM114.pdf","2","Proposals must be received by","11.039999961853027","ArialMT","269.0805969238281","567.5687866210938","415.45233154296875","579.8894653320312","False","False","indented","-12.09","-12.32"
"E0H1CM114.pdf","2","Noon on Monday,","11.039999961853027","Arial-BoldItalicMT","415.2391662597656","567.5687866210938","506.8214416503906","579.8894653320312","True","True","indented","-12.32","0.28"
"E0H1CM114.pdf","2","April 21, 2003.","11.039999961853027","Arial-BoldItalicMT","96.03964233398438","580.1654052734375","169.33645629882812","592.486083984375","True","True","left","0.28","12.4"
"E0H1CM114.pdf","2","Those proposals that are short-listed will be invited to discuss their proposal during the week","11.039999961853027","ArialMT","96.03964233398438","604.8839721679688","524.9611206054688","617.2046508789062","False","False","left","12.4","0.28"
"E0H1CM114.pdf","2","of","11.039999961853027","ArialMT","96.03964233398438","617.4805908203125","107.55657958984375","629.80126953125","False","False","left","0.28","-12.32"
"E0H1CM114.pdf","2","April 28, 2003","11.039999961853027","Arial-BoldItalicMT","109.83964538574219","617.4805908203125","182.2311248779297","629.80126953125","True","True","indented","-12.32","-12.32"
"E0H1CM114.pdf","2",". No presentation will be expected. Firms or consultants invited to an","11.039999961853027","ArialMT","181.842529296875","617.4805908203125","525.0364990234375","629.80126953125","False","False","indented","-12.32","0.4"
"E0H1CM114.pdf","2","interview will be expected to discuss the project and their approach with the selection","11.039999961853027","ArialMT","96.0396499633789","630.19873046875","525.25830078125","642.5194091796875","False","False","left","0.4","0.28"
"E0H1CM114.pdf","2","committee","11.039999961853027","ArialMT","96.0396499633789","642.7953491210938","144.86074829101562","655.1160278320312","False","False","left","0.28","-12.32"
"E0H1CM114.pdf","2",".","11.039999961853027","Arial-ItalicMT","144.51629638671875","642.7953491210938","150.654541015625","655.1160278320312","False","True","indented","-12.32","12.28"
"E0H1CM114.pdf","2","Contracts with the firm/consultant will be signed the week of","11.039999961853027","ArialMT","96.03965759277344","667.3924560546875","382.7052917480469","679.713134765625","False","False","left","12.28","-12.32"
"E0H1CM114.pdf","2","May 5, 2003","11.039999961853027","Arial-BoldItalicMT","383.322509765625","667.3924560546875","443.8382568359375","679.713134765625","True","True","indented","-12.32","-12.32"
"E0H1CM114.pdf","2","with the work to","11.039999961853027","ArialMT","443.44635009765625","667.3924560546875","525.3057861328125","679.713134765625","False","False","indented","-12.32","0.4"
"E0H1CM114.pdf","2","commence as soon as possible thereafter.","11.039999961853027","ArialMT","96.05068969726562","680.1105346679688","295.826171875","692.4312133789062","False","False","left","0.4","41.61"
"E0H1CM114.pdf","2","RFP: To Develop the Ontario Digital Library Business Plan","7.559999942779541","Arial-BoldItalicMT","90.04060363769531","734.0382080078125","284.27362060546875","742.4751586914062","True","True","left","41.61","-8.44"
"E0H1CM114.pdf","2","March 2003","7.559999942779541","Arial-BoldItalicMT","296.70526123046875","734.0382080078125","340.93426513671875","742.4751586914062","True","True","indented","-8.44","-11.5"
"E0H1CM114.pdf","2","2","9.0","Arial-BlackItalic","516.640625","730.9798583984375","522.6436157226562","743.660888671875","False","True","indented","-11.5",""
"E0H1CM114.pdf","3","Please note that we reserve the right not to select any of the submitted proposals and may","11.039999961853027","ArialMT","96.04060363769531","72.20881652832031","525.3009033203125","84.52944946289062","False","False","left","","0.28"
"E0H1CM114.pdf","3","seek further response to these Terms of Reference.","11.039999961853027","ArialMT","96.04060363769531","84.80543518066406","338.430419921875","97.12606811523438","False","False","left","0.28","12.4"
"E0H1CM114.pdf","3","If you require further information or have any questions, please contact Michael Ridley by e-","11.039999961853027","ArialMT","96.04060363769531","109.52400207519531","522.0972290039062","121.84463500976562","False","False","left","12.4","0.28"
"E0H1CM114.pdf","3","mail (","11.039999961853027","ArialMT","96.04060363769531","122.12062072753906","123.59423065185547","134.44125366210938","False","False","left","0.28","-12.32"
"E0H1CM114.pdf","3","mridley@uoguelph.ca","11.039999961853027","ArialMT","123.39772033691406","122.12062072753906","225.4205322265625","134.44125366210938","False","False","indented","-12.32","-12.32"
"E0H1CM114.pdf","3",")","11.039999961853027","ArialMT","225.15225219726562","122.12062072753906","231.89768981933594","134.44125366210938","False","False","indented","-12.32","-12.32"
"E0H1CM114.pdf","3","only","11.039999961853027","Arial-BoldItalicMT","233.3119659423828","122.12062072753906","255.1744842529297","134.44125366210938","True","True","indented","-12.32","-12.32"
"E0H1CM114.pdf","3","by","11.039999961853027","ArialMT","254.91062927246094","122.12062072753906","273.8011779785156","134.44125366210938","False","False","indented","-12.32","-12.32"
"E0H1CM114.pdf","3","3:00 p.m. on Friday April 18th","11.039999961853027","Arial-BoldItalicMT","275.3081359863281","122.12062072753906","431.5784606933594","134.44125366210938","True","True","indented","-12.32","-12.32"
"E0H1CM114.pdf","3",". All questions and","11.039999961853027","ArialMT","431.3033447265625","122.12062072753906","525.0770874023438","134.44125366210938","False","False","indented","-12.32","0.4"
"E0H1CM114.pdf","3","responses will be shared with those who have indicated that they will be submitting a","11.039999961853027","ArialMT","96.01852416992188","134.8386993408203","525.1431884765625","147.15933227539062","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","proposal. Please note, that firms/consultants who have not indicated in an e-mail to Michael","11.039999961853027","ArialMT","96.01852416992188","147.43531799316406","525.0072021484375","159.75595092773438","False","False","left","0.28","0.28"
"E0H1CM114.pdf","3","Ridley by April 11","11.039999961853027","ArialMT","96.01852416992188","160.0319366455078","185.20957946777344","172.35256958007812","False","False","left","0.28","-13.65"
"E0H1CM114.pdf","3","th","6.960000038146973","ArialMT","184.96060180664062","158.70120239257812","190.51121520996094","166.46856689453125","False","False","indented","-13.65","-6.42"
"E0H1CM114.pdf","3","that they will be submitting a proposal will not receive any further","11.039999961853027","ArialMT","190.2406005859375","160.0487823486328","524.9852294921875","172.36941528320312","False","False","indented","-6.42","0.4"
"E0H1CM114.pdf","3","information or question responses.","11.039999961853027","ArialMT","96.0362777709961","172.76686096191406","259.26715087890625","185.08749389648438","False","False","left","0.4","21.07"
"E0H1CM114.pdf","3","Background","12.0","Arial-Black","96.04060363769531","206.1599884033203","174.08502197265625","223.06797790527344","False","False","left","21.07","16.06"
"E0H1CM114.pdf","3","First, some background on the ODL. For the last two years the Ontario Library Association","11.039999961853027","ArialMT","90.04060363769531","239.12879943847656","525.2298583984375","251.44943237304688","False","False","left","16.06","0.28"
"E0H1CM114.pdf","3","has acted as a catalyst, bringing together the stakeholders needed to create the Ontario","11.039999961853027","ArialMT","90.04060363769531","251.7254180908203","525.1958618164062","264.0460510253906","False","False","left","0.28","0.28"
"E0H1CM114.pdf","3","Digital Library (ODL). These stakeholders include Ontario’s 5000+ public libraries, university,","11.039999961853027","ArialMT","90.04060363769531","264.322021484375","525.1642456054688","276.6426696777344","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","college, and school libraries, as well as Ontario government ministries.","11.039999961853027","ArialMT","90.04060363769531","277.04010009765625","418.03155517578125","289.3607482910156","False","False","left","0.4","12.28"
"E0H1CM114.pdf","3","Libraries that serve very different clientele recognize that by working together they can create","11.039999961853027","ArialMT","90.04060363769531","301.63720703125","525.2265625","313.9578552246094","False","False","left","12.28","0.4"
"E0H1CM114.pdf","3","seamless access to quality electronic library services. Through the ODL, students will be","11.039999961853027","ArialMT","90.04060363769531","314.35528564453125","525.020751953125","326.6759338378906","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","able to explore a topic at school, use the same child-safe resources after school (either at","11.039999961853027","ArialMT","90.04060363769531","326.9519348144531","525.2889404296875","339.2725830078125","False","False","left","0.28","0.28"
"E0H1CM114.pdf","3","home or at a public library), enter college or university with a knowledge of how to use","11.039999961853027","ArialMT","90.04060363769531","339.548583984375","525.1114501953125","351.8692321777344","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","electronic resources that are still available and then, after graduation, continue to use these","11.039999961853027","ArialMT","90.04060363769531","352.26666259765625","525.0947265625","364.5873107910156","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","skills and resources at work or at home.","11.039999961853027","ArialMT","90.04060363769531","364.8633117675781","276.89251708984375","377.1839599609375","False","False","left","0.28","12.4"
"E0H1CM114.pdf","3","We are moving into a period of convergence. With convergence we no longer have to license","11.039999961853027","ArialMT","90.04060363769531","389.5818786621094","525.080322265625","401.90252685546875","False","False","left","12.4","0.28"
"E0H1CM114.pdf","3","commercial products as individual libraries or institutions. We can work together to spend our","11.039999961853027","ArialMT","90.04060363769531","402.17852783203125","525.2718505859375","414.4991760253906","False","False","left","0.28","0.28"
"E0H1CM114.pdf","3","money wisely. The provincial government has made this possible by working hard to provide","11.039999961853027","ArialMT","90.04060363769531","414.7751770019531","524.941650390625","427.0958251953125","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","all Ontarians with a stable, high-speed communications infrastructure. While there is still a","11.039999961853027","ArialMT","90.04060363769531","427.4932556152344","525.2947998046875","439.81390380859375","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","great deal of work needed to improve this infrastructure, libraries are beginning to plan how","11.039999961853027","ArialMT","90.04060363769531","440.08990478515625","525.3268432617188","452.4105529785156","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","best to exploit communications technology. We can reduce barriers to access and create the","11.039999961853027","ArialMT","90.04060363769531","452.8079833984375","525.2803955078125","465.1286315917969","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","content infrastructure needed to support a knowledge society.","11.039999961853027","ArialMT","90.04060363769531","465.4046325683594","377.9284973144531","477.72528076171875","False","False","left","0.28","12.28"
"E0H1CM114.pdf","3","The concept of an ODL is a key element in","11.039999961853027","ArialMT","90.04060363769531","490.0017395019531","290.7567443847656","502.3223876953125","False","False","left","12.28","-12.32"
"E0H1CM114.pdf","3","The Roadmap to Prosperity","11.039999961853027","Arial-ItalicMT","290.68157958984375","490.0017395019531","419.1751708984375","502.3223876953125","False","True","indented","-12.32","-12.32"
"E0H1CM114.pdf","3",", a strategic plan to","11.039999961853027","ArialMT","418.8449401855469","490.0017395019531","509.756103515625","502.3223876953125","False","False","indented","-12.32","0.4"
"E0H1CM114.pdf","3","envision and attain Ontario’s economic goal prepared by the Ontario Jobs and Investment","11.039999961853027","ArialMT","90.04061889648438","502.7198486328125","507.8970947265625","515.04052734375","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","Board. The OJIB strategic plan recommends an electronic library to “connect students to new","11.039999961853027","ArialMT","90.04061889648438","515.3164672851562","523.6620483398438","527.6371459960938","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","workplaces, new sources of information and applied learning opportunities”. The ODL will do","11.039999961853027","ArialMT","90.04061889648438","528.0345458984375","519.17431640625","540.355224609375","False","False","left","0.4","0.28"
"E0H1CM114.pdf","3","that and much more. The ODL will connect students to electronic information, and will also","11.039999961853027","ArialMT","90.04061889648438","540.6311645507812","512.2785034179688","552.9518432617188","False","False","left","0.28","0.28"
"E0H1CM114.pdf","3","leverage this investment to help connect all citizens to the electronic information they need as","11.039999961853027","ArialMT","90.04061889648438","553.227783203125","523.3850708007812","565.5484619140625","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","they make decisions, solve problems and enhance their quality of life.","11.039999961853027","ArialMT","90.04061889648438","565.9459228515625","413.54266357421875","578.2666015625","False","False","left","0.4","13.01"
"E0H1CM114.pdf","3","Libraries have long been a key delivery point for public services. The ODL will allow that","11.039999961853027","ArialMT","90.04061889648438","591.2716674804688","497.93243408203125","603.5923461914062","False","False","left","13.01","0.28"
"E0H1CM114.pdf","3","delivery point to move closer to citizens, into the smallest of libraries and even into living","11.039999961853027","ArialMT","90.04061889648438","603.8682861328125","497.4020080566406","616.18896484375","False","False","left","0.28","0.4"
"E0H1CM114.pdf","3","rooms.","11.039999961853027","ArialMT","90.04061889648438","616.5863647460938","125.32776641845703","628.9070434570312","False","False","left","0.4","12.88"
"E0H1CM114.pdf","3","Libraries have a long tradition of using a practical, consultative approach to solving problems,","11.039999961853027","ArialMT","90.04061889648438","641.7906494140625","522.2407836914062","654.111328125","False","False","left","12.88","0.4"
"E0H1CM114.pdf","3","and of learning from others. The ODL is a very practical solution to various problems.","11.039999961853027","ArialMT","90.04061889648438","654.5087890625","487.7761535644531","666.8294677734375","False","False","left","0.4","13.01"
"E0H1CM114.pdf","3","Jurisdiction-wide digital libraries are very practical and very real. The ODL we propose is","11.039999961853027","ArialMT","90.04061889648438","679.8345336914062","500.1556701660156","692.1552124023438","False","False","left","13.01","0.28"
"E0H1CM114.pdf","3","leading edge for Ontario but several jurisdictions have forged the path with collaborative","11.039999961853027","ArialMT","90.04061889648438","692.43115234375","497.249755859375","704.7518310546875","False","False","left","0.28","0.28"
"E0H1CM114.pdf","3","digital libraries. We can learn from their experiences. For example, The Alberta Library (TAL)","11.039999961853027","ArialMT","90.04061889648438","705.02783203125","520.16357421875","717.3485107421875","False","False","left","0.28","16.69"
"E0H1CM114.pdf","3","RFP: To Develop the Ontario Digital Library Business Plan","7.559999942779541","Arial-BoldItalicMT","90.04060363769531","734.0382080078125","284.27362060546875","742.4751586914062","True","True","left","16.69","-8.44"
"E0H1CM114.pdf","3","March 2003","7.559999942779541","Arial-BoldItalicMT","296.70526123046875","734.0382080078125","340.93426513671875","742.4751586914062","True","True","indented","-8.44","-11.5"
"E0H1CM114.pdf","3","3","9.0","Arial-BlackItalic","516.640625","730.9798583984375","522.6436157226562","743.660888671875","False","True","indented","-11.5",""
"E0H1CM114.pdf","4","was incorporated in 1997 as a province-wide library consortium. TAL works collaboratively","11.039999961853027","ArialMT","90.03279876708984","72.12049865722656","509.2923278808594","84.44113159179688","False","False","left","","0.28"
"E0H1CM114.pdf","4","with its members to promote universal access to materials and resources in more than 250","11.039999961853027","ArialMT","90.0327377319336","84.71711730957031","512.0611572265625","97.03775024414062","False","False","left","0.28","0.4"
"E0H1CM114.pdf","4","public, post-secondary, special, government and regional libraries. Unlike ODL, TAL does","11.039999961853027","ArialMT","90.0327377319336","97.43519592285156","509.27435302734375","109.75582885742188","False","False","left","0.4","0.28"
"E0H1CM114.pdf","4","not include elementary or secondary schools. However, the timeline and funding we are","11.039999961853027","ArialMT","90.0327377319336","110.03181457519531","498.2110290527344","122.35244750976562","False","False","left","0.28","0.4"
"E0H1CM114.pdf","4","proposing for ODL is comparable to TAL‘s experience. TAL’s business planning took several","11.039999961853027","ArialMT","90.0327377319336","122.74989318847656","520.1873168945312","135.07052612304688","False","False","left","0.4","0.28"
"E0H1CM114.pdf","4","years. TAL’s implementation plan was supported by 8 million dollars in provincially shared","11.039999961853027","ArialMT","90.0327377319336","135.3465118408203","510.2393493652344","147.66714477539062","False","False","left","0.28","0.28"
"E0H1CM114.pdf","4","funding, spread over three years, later revised to 15 million dollars over 4 years. Not only is","11.039999961853027","ArialMT","90.0327377319336","147.94313049316406","511.9315490722656","160.26376342773438","False","False","left","0.28","0.4"
"E0H1CM114.pdf","4","Alberta’s population 30% of Ontario’s, TAL does not include elementary or secondary","11.039999961853027","ArialMT","90.0327377319336","160.6612091064453","487.06298828125","172.98184204101562","False","False","left","0.4","0.28"
"E0H1CM114.pdf","4","schools as partners; it has 250 member libraries. ODL envisions universal access for all","11.039999961853027","ArialMT","90.0327377319336","173.25782775878906","497.3779296875","185.57846069335938","False","False","left","0.28","0.4"
"E0H1CM114.pdf","4","10,000,000 Ontarians, with more than 5000 Ontario libraries as partners. Although ODL can","11.039999961853027","ArialMT","90.0327377319336","185.9759063720703","520.2164306640625","198.29653930664062","False","False","left","0.4","0.28"
"E0H1CM114.pdf","4","learn from TAL’s practices, the scope of planning and implementing ODL is much larger than","11.039999961853027","ArialMT","90.0327377319336","198.57252502441406","521.2637329101562","210.89315795898438","False","False","left","0.28","0.28"
"E0H1CM114.pdf","4","TAL.","11.039999961853027","ArialMT","90.0327377319336","211.1691436767578","115.43910217285156","223.48977661132812","False","False","left","0.28","13.01"
"E0H1CM114.pdf","4","The ODL will be a partnership-based organization providing seamless electronic information","11.039999961853027","ArialMT","90.0327377319336","236.49488830566406","525.2237548828125","248.81552124023438","False","False","left","13.01","0.4"
"E0H1CM114.pdf","4","services and resources to the citizens of Ontario. It will use local libraries as the entry point for","11.039999961853027","ArialMT","90.0327377319336","249.2129669189453","525.0750122070312","261.5335998535156","False","False","left","0.4","0.28"
"E0H1CM114.pdf","4","common resources The ODL will recognize the unique responsibilities and needs of public","11.039999961853027","ArialMT","90.0327377319336","261.8095703125","525.115478515625","274.1302185058594","False","False","left","0.28","0.4"
